name,date,open,high,low,close,price,market_cap,total_volume
Bitcoin,09/14/2022,21740.0,22340.0,20185.0,20256.0,245.5661,3611362597.2775,108125413.61682853
Bitcoin,09/18/2022,19702.17,20132.0,19437.16,19437.16,249.4051,3667819987.0025,164455688.10166356
Bitcoin,09/22/2022,19570.39,19570.39,18539.64,19464.32,252.6956,3720285701.44,321865165.91051394
Bitcoin,09/26/2022,19291.9,19291.9,18809.41,19219.73,254.6295530746221,3749948525.3464403,207297257.62019613
Bitcoin,09/29/2022,19116.33,19563.77,19116.33,19563.77,262.3735,3864938757.1125,332398256.1656234
Bitcoin,10/02/2022,19476.93,19476.93,19065.15,19065.15,270.3646,3983558775.515,271593080.8014066
Bitcoin,10/06/2022,19620.57,20345.0,19620.57,19949.05,262.2345,3864772725.825,116712427.05704656
Bitcoin,10/10/2022,19457.31,19457.31,19142.69,19142.69,264.2094,3894955159.095,224715633.9081733
Bitcoin,10/14/2022,19058.63,19383.94,19058.63,19198.11,270.2663999999999,3985078067.9999986,319017395.23033226
Bitcoin,10/18/2022,19072.78,19557.9,19072.78,19348.03,267.0187,3938178700.69,201630914.85690627
Bitcoin,10/22/2022,19134.24,19203.87,19031.16,19203.87,273.5729999999999,4035872003.8499985,229034925.6796039
Bitcoin,10/26/2022,19574.82,20774.0,19316.94,20774.0,277.3883999999999,4093191773.3699985,130573069.75416414
Bitcoin,10/30/2022,20278.0,20801.0,20278.0,20624.0,282.9566,4176382824.68,168029249.3828648
Bitcoin,11/02/2022,20495.0,20495.0,20163.0,20163.0,284.749,4203955930.025,336860319.5875912
Bitcoin,11/06/2022,20211.0,21283.0,20211.0,20907.0,285.5159,4215884952.015,221583939.26366535
Bitcoin,11/10/2022,20598.0,20598.0,15742.44,17594.92,294.8093999999999,4354732830.689999,329397533.93903714
Bitcoin,11/14/2022,17080.22,17080.22,16344.34,16645.83,303.6366,4486177628.595,387209571.0614479
Bitcoin,11/18/2022,16890.53,16890.53,16689.4,16707.02,313.9073,4639133966.8275,543163761.4698877
Bitcoin,11/22/2022,16712.73,16712.73,15814.34,16171.63,325.8005999999999,4816269544.724998,843340993.2179483
Bitcoin,11/26/2022,16608.01,16608.01,16456.16,16456.16,312.2783,4617510889.9075,321997491.79856926
Bitcoin,11/29/2022,16459.15,16459.15,16222.21,16441.98,324.9970999999999,4806796483.202498,582434357.3722049
Bitcoin,12/02/2022,17186.5,17186.5,16972.73,17084.87,350.7678,5189223756.42,636690229.0056115
Bitcoin,12/06/2022,16923.38,17149.93,16923.38,17085.64,398.2369,5893149469.89,987283928.3196412
Bitcoin,12/10/2022,16851.3,17235.01,16851.3,17125.36,404.3588,5985308848.63,984425381.794543
Bitcoin,12/14/2022,17101.04,17808.72,17101.04,17808.72,387.473,5736789622.45,913505444.7997164
Bitcoin,12/18/2022,17338.36,17338.36,16623.76,16742.82,372.8260000000001,5521254799.200002,770242854.4761926
Bitcoin,12/22/2022,16422.56,16899.33,16422.56,16824.79,387.0599999999999,5733490750.499998,462741972.46864593
Bitcoin,12/26/2022,16791.46,16900.08,16791.46,16900.08,371.5020000000001,5504396533.200002,264157489.62253815
Bitcoin,12/30/2022,16701.84,16701.84,16538.91,16604.02,380.6439999999999,5641277305.399999,420137368.36575645
Bitcoin,01/02/2023,16540.69,16674.34,16540.69,16674.34,336.8729999999999,4993780086.524999,620473336.3692106
Bitcoin,01/06/2023,16677.65,16960.23,16677.65,16960.23,305.9829999999999,4537161821.449999,572707252.5268553
Bitcoin,01/10/2023,16950.86,17436.9,16950.86,17436.9,337.955,5012582355.5,546923067.4696827
Bitcoin,01/14/2023,17996.83,21019.0,17996.83,21019.0,337.372,5005284729.2,414918018.06742084
Bitcoin,01/18/2023,20853.0,21175.0,20727.0,20727.0,331.501,4919391964.75,131135195.6401858
Bitcoin,01/22/2023,21082.0,22771.0,21082.0,22737.0,320.484,4757160338.7,237800138.65869674
Bitcoin,01/26/2023,22985.0,23180.0,22610.0,23025.0,331.353,4919473733.625,239442892.6065092
Bitcoin,01/30/2023,23083.0,23797.0,22840.0,22840.0,335.111,4976968038.7,236625919.2712964
Bitcoin,02/02/2023,23137.0,23725.0,23137.0,23540.0,335.447,4983266453.2,185981663.2942105
Bitcoin,02/06/2023,23452.0,23452.0,22786.0,22786.0,325.5680000000001,4837533520.000002,206391901.26959464
Bitcoin,02/10/2023,23295.0,23295.0,21630.0,21630.0,321.417,4777269083.55,123560944.18387257
Bitcoin,02/14/2023,21889.0,22220.0,21780.0,22220.0,325.159,4834317690.45,199949522.188539
Bitcoin,02/18/2023,24308.0,24643.0,23757.0,24643.0,323.395,4809449591.25,167053005.3954258
Bitcoin,02/22/2023,24284.0,24787.0,24146.0,24146.0,322.8290000000001,4802404204.000002,188739479.4368917
Bitcoin,02/26/2023,23951.0,23951.0,23157.0,23541.0,319.9789999999999,4761183526.824999,103800161.90899219
Bitcoin,02/27/2023,23518.0,23634.0,23156.0,23464.0,328.1689999999999,4884311515.724998,714595229.5358595
Bitcoin,03/06/2023,22367.0,22422.0,22348.0,22415.0,356.245,5303722123.25,1237550807.6515267
Bitcoin,03/10/2023,22217.0,22217.0,20195.0,20195.0,359.011,5346023825.725,895711315.7104639
Bitcoin,03/14/2023,20522.0,24759.0,20522.0,24759.0,356.212,5305804455.9,667783121.7836893
Bitcoin,03/18/2023,24471.0,27467.0,24471.0,27108.0,371.4880000000001,5534688265.600001,921927632.1582325
Bitcoin,03/22/2023,28187.0,28264.0,27449.0,27449.0,378.265,5637217098.625,1299027009.4916246
Bitcoin,03/26/2023,28460.0,28460.0,27595.0,28048.0,363.4499999999999,5417967322.499998,523072117.50624603
Bitcoin,03/30/2023,27182.0,28395.0,27182.0,28041.0,358.8199999999999,5350373990.499998,1153668371.9578505
Bitcoin,04/02/2023,28517.0,28517.0,28237.0,28237.0,360.954,5383466480.7,1149814390.1438584
Bitcoin,04/06/2023,27815.0,28197.0,27815.0,28043.0,362.7669999999999,5411894143.624998,1039912869.9731772
Bitcoin,04/10/2023,27934.0,29658.0,27934.0,29658.0,390.645,5829507439.875,1426331736.1368082
Bitcoin,04/14/2023,30261.0,30468.0,29904.0,30468.0,394.0109999999999,5881283993.699999,1512626609.7304864
Bitcoin,04/18/2023,30312.0,30366.0,29467.0,30366.0,394.355,5887868033.125,1282263557.3988562
Bitcoin,04/22/2023,28833.0,28833.0,27300.0,27862.0,412.9300000000001,6167016640.750002,954462002.2518704
Bitcoin,04/26/2023,27607.0,28352.0,27512.0,28352.0,417.3679999999999,6235070986.199999,1528970867.732093
Bitcoin,04/29/2023,29484.0,29484.0,29218.0,29218.0,416.91,6230407267.5,1275837073.4425912
Bitcoin,05/02/2023,29362.0,29362.0,28126.0,28654.0,452.4149999999999,6762812523.749998,1623480958.4502342
Bitcoin,05/06/2023,28988.0,29520.0,28846.0,28888.0,434.903,6502593547.975,1745413356.7816703
Bitcoin,05/10/2023,28611.0,28611.0,27607.0,27640.0,435.8150000000001,6517994663.125002,1484344615.6204193
Bitcoin,05/14/2023,27025.0,27025.0,26788.0,26912.0,443.277,6631778541.6,1497157323.9409719
Bitcoin,05/18/2023,27228.0,27390.0,26843.0,26843.0,464.9989999999999,6958907659.574999,1555251795.3592968
Bitcoin,05/22/2023,26884.0,27094.0,26774.0,26870.0,453.9139999999999,6794808883.749998,896686369.8324581
Bitcoin,05/26/2023,27223.0,27223.0,26339.0,26718.0,456.473,6834975641.85,1302614351.2750235
Bitcoin,05/30/2023,26848.0,28110.0,26848.0,27714.0,463.816,6946908498.6,1135226734.002981
Bitcoin,06/02/2023,27245.0,27248.0,26824.0,27248.0,462.0529999999999,6922223916.849998,556941126.9945824
Bitcoin,06/06/2023,27066.0,27315.0,25793.0,27217.0,441.1289999999999,6610549657.724998,1175787490.6247997
Bitcoin,06/10/2023,26346.0,26508.0,25858.0,25858.0,437.8090000000001,6562505169.825002,1416880180.0048287
Bitcoin,06/14/2023,25917.0,25917.0,25108.0,25108.0,436.2370000000001,6540512246.925001,1296402582.2604847
Bitcoin,06/18/2023,25565.0,26501.0,25565.0,26333.0,442.821,6640942254.9,955949147.6136756
Bitcoin,06/22/2023,26779.0,30102.0,26779.0,29936.0,454.907,6823821080.825,1418671442.057204
Bitcoin,06/26/2023,30629.0,30629.0,30286.0,30286.0,455.7419999999999,6838203626.099998,1058738142.1988857
Bitcoin,06/29/2023,30694.0,30694.0,30083.0,30467.0,417.092,6260008700.4,1725069505.9869354
Bitcoin,07/02/2023,30481.0,30584.0,30481.0,30572.0,423.925,6364767557.5,1378749291.4939413
Bitcoin,07/06/2023,31135.0,31135.0,29990.0,29990.0,420.708,6318056013.9,1310931884.6738522
Bitcoin,07/10/2023,30315.0,30394.0,30170.0,30394.0,432.1540000000001,6491698545.650002,1176234726.8014364
Bitcoin,07/14/2023,30621.0,31446.0,30312.0,30312.0,426.811,6413208734.625,1227648166.044458
Bitcoin,07/18/2023,30298.0,30298.0,29848.0,29848.0,431.139,6479728151.175,1310033274.6107447
Bitcoin,07/22/2023,29920.0,29920.0,29710.0,29710.0,434.4269999999999,6530621623.574999,1338781510.5888267
Bitcoin,07/26/2023,30058.0,30058.0,29185.0,29364.0,434.3260000000001,6530688608.250002,769869067.6019802
Bitcoin,07/30/2023,29200.0,29357.0,29200.0,29278.0,430.198,6470199429.9,984185979.6461835
Bitcoin,08/02/2023,29233.0,29537.0,29147.0,29147.0,433.5339999999999,6522334778.049998,1021957722.8426229
Bitcoin,08/06/2023,29176.0,29176.0,29044.0,29044.0,432.115,6502628563.125,758209345.881597
Bitcoin,08/10/2023,29178.0,29780.0,29178.0,29424.0,431.3430000000001,6492499350.975001,833341869.2838143
Bitcoin,08/14/2023,29397.0,29412.0,29285.0,29401.0,456.434,6870164692.05,1637948558.2555692
Bitcoin,08/18/2023,29170.0,29170.0,29170.0,29170.0,454.6963000000001,6847658073.555001,1501742593.9812622
